Gender,Location,Transaction_ID,Product_Category,Quantity,Coupon_Status,Date,Offline_Spend,Online_Spend,Coupon_Code
M,California,17997,Office,1,Not Used,1/16/2019,3000,3727.61,OFF10
M,California,17997,Office,1,Clicked,1/16/2019,3000,3727.61,OFF10
M,California,17997,Office,1,Not Used,1/16/2019,3000,3727.61,OFF10
M,California,17997,Office,3,Clicked,1/16/2019,3000,3727.61,OFF10
M,California,18003,Office,1,Clicked,1/16/2019,3000,3727.61,OFF10
M,California,18003,Office,3,Clicked,1/16/2019,3000,3727.61,OFF10
M,California,18003,Office,1,Clicked,1/16/2019,3000,3727.61,OFF10
M,California,18003,Office,1,Clicked,1/16/2019,3000,3727.61,OFF10
M,California,18003,Office,1,Used,1/16/2019,3000,3727.61,OFF10
M,Chicago,18031,Office,1,Clicked,1/17/2019,3000,417.73,OFF10
M,Chicago,18033,Office,1,Clicked,1/17/2019,3000,417.73,OFF10
M,Chicago,18075,Office,31,Used,1/17/2019,3000,417.73,OFF10
M,Chicago,18081,Office,13,Clicked,1/17/2019,3000,417.73,OFF10
M,Chicago,18094,Office,1,Clicked,1/17/2019,3000,417.73,OFF10
M,Chicago,18094,Office,2,Clicked,1/17/2019,3000,417.73,OFF10
M,Chicago,18094,Office,1,Used,1/17/2019,3000,417.73,OFF10
M,California,18038,Office,3,Clicked,1/17/2019,3000,417.73,OFF10
M,California,18040,Office,5,Used,1/17/2019,3000,417.73,OFF10
F,Chicago,18057,Office,1,Clicked,1/17/2019,3000,417.73,OFF10
F,Chicago,18065,Office,1,Used,1/17/2019,3000,417.73,OFF10
F,Chicago,18065,Office,1,Used,1/17/2019,3000,417.73,OFF10
F,Chicago,18065,Office,1,Used,1/17/2019,3000,417.73,OFF10
F,Chicago,18066,Office,36,Used,1/17/2019,3000,417.73,OFF10
F,Chicago,18066,Office,36,Clicked,1/17/2019,3000,417.73,OFF10
F,Chicago,18066,Office,36,Not Used,1/17/2019,3000,417.73,OFF10
F,New York,18082,Office,26,Used,1/17/2019,3000,417.73,OFF10
F,New York,18082,Office,26,Not Used,1/17/2019,3000,417.73,OFF10
F,New York,18114,Office,21,Not Used,1/17/2019,3000,417.73,OFF10
F,California,18114,Office,21,Used,1/17/2019,3000,417.73,OFF10
F,California,18114,Office,5,Used,1/17/2019,3000,417.73,OFF10
F,California,18114,Office,41,Clicked,1/17/2019,3000,417.73,OFF10
F,California,18114,Office,5,Used,1/17/2019,3000,417.73,OFF10
F,California,18114,Office,2,Not Used,1/17/2019,3000,417.73,OFF10
F,California,18115,Office,1,Clicked,1/17/2019,3000,417.73,OFF10
F,California,18115,Office,1,Not Used,1/17/2019,3000,417.73,OFF10
F,New York,18116,Office,1,Used,1/17/2019,3000,417.73,OFF10
M,California,18138,Office,1,Used,1/17/2019,3000,417.73,OFF10
M,Chicago,18208,Office,155,Clicked,1/18/2019,3000,1312.5,OFF10
M,Chicago,18217,Office,1,Clicked,1/18/2019,3000,1312.5,OFF10
M,Chicago,18231,Office,113,Used,1/18/2019,3000,1312.5,OFF10
M,Chicago,18237,Office,6,Clicked,1/18/2019,3000,1312.5,OFF10
M,Chicago,18237,Office,10,Clicked,1/18/2019,3000,1312.5,OFF10
M,Chicago,18237,Office,5,Clicked,1/18/2019,3000,1312.5,OFF10
F,Chicago,18145,Office,4,Clicked,1/18/2019,3000,1312.5,OFF10
F,Chicago,18146,Office,1,Clicked,1/18/2019,3000,1312.5,OFF10
F,Chicago,18148,Office,1,Not Used,1/18/2019,3000,1312.5,OFF10
F,Chicago,18153,Office,2,Clicked,1/18/2019,3000,1312.5,OFF10
F,Chicago,18153,Office,2,Clicked,1/18/2019,3000,1312.5,OFF10
F,Chicago,18155,Office,12,Not Used,1/18/2019,3000,1312.5,OFF10
F,Chicago,18155,Office,52,Clicked,1/18/2019,3000,1312.5,OFF10
F,Chicago,18155,Office,52,Not Used,1/18/2019,3000,1312.5,OFF10
F,Chicago,18155,Office,52,Clicked,1/18/2019,3000,1312.5,OFF10
F,California,18155,Office,12,Used,1/18/2019,3000,1312.5,OFF10
F,Chicago,18155,Office,52,Clicked,1/18/2019,3000,1312.5,OFF10
F,Chicago,18155,Office,52,Clicked,1/18/2019,3000,1312.5,OFF10
F,Chicago,18170,Office,1,Used,1/18/2019,3000,1312.5,OFF10
F,Chicago,18170,Office,2,Clicked,1/18/2019,3000,1312.5,OFF10
F,Chicago,18170,Office,2,Not Used,1/18/2019,3000,1312.5,OFF10
F,Chicago,18184,Office,1,Clicked,1/18/2019,3000,1312.5,OFF10
F,New York,18188,Office,2,Clicked,1/18/2019,3000,1312.5,OFF10
F,New York,18188,Office,1,Clicked,1/18/2019,3000,1312.5,OFF10
F,New York,18192,Office,1,Used,1/18/2019,3000,1312.5,OFF10
F,New York,18192,Office,2,Clicked,1/18/2019,3000,1312.5,OFF10
M,Chicago,18201,Office,67,Used,1/18/2019,3000,1312.5,OFF10
F,California,18238,Office,1,Clicked,1/18/2019,3000,1312.5,OFF10
F,California,18238,Office,1,Used,1/18/2019,3000,1312.5,OFF10
F,California,18241,Office,2,Clicked,1/18/2019,3000,1312.5,OFF10
F,California,18241,Office,41,Clicked,1/18/2019,3000,1312.5,OFF10
F,California,18241,Office,31,Not Used,1/18/2019,3000,1312.5,OFF10
F,California,18241,Office,21,Clicked,1/18/2019,3000,1312.5,OFF10
F,California,18241,Office,41,Clicked,1/18/2019,3000,1312.5,OFF10
F,California,18243,Office,18,Not Used,1/18/2019,3000,1312.5,OFF10
F,California,18245,Office,1,Clicked,1/18/2019,3000,1312.5,OFF10
F,Chicago,18251,Office,2,Clicked,1/18/2019,3000,1312.5,OFF10
F,California,18456,Office,5,Clicked,1/21/2019,3000,640.93,OFF10
F,California,18456,Office,52,Used,1/21/2019,3000,640.93,OFF10
F,Chicago,18456,Office,52,Clicked,1/21/2019,3000,640.93,OFF10
F,Chicago,18459,Office,2,Used,1/21/2019,3000,640.93,OFF10
F,Chicago,18470,Office,1,Clicked,1/21/2019,3000,640.93,OFF10
M,New York,18477,Office,4,Used,1/21/2019,3000,640.93,OFF10
F,Washington DC,18487,Office,1,Not Used,1/21/2019,3000,640.93,OFF10
F,Washington DC,18537,Office,10,Clicked,1/22/2019,1000,1049.73,OFF10
M,Chicago,18549,Office,1,Clicked,1/22/2019,1000,1049.73,OFF10
M,Chicago,18549,Office,2,Used,1/22/2019,1000,1049.73,OFF10
M,Chicago,18552,Office,2,Clicked,1/22/2019,1000,1049.73,OFF10
M,New Jersey,18559,Office,3,Not Used,1/22/2019,1000,1049.73,OFF10
M,New Jersey,18559,Office,1,Used,1/22/2019,1000,1049.73,OFF10
M,New Jersey,18559,Office,1,Clicked,1/22/2019,1000,1049.73,OFF10
M,New Jersey,18559,Office,2,Clicked,1/22/2019,1000,1049.73,OFF10
M,New Jersey,18559,Office,1,Clicked,1/22/2019,1000,1049.73,OFF10
M,New Jersey,18559,Office,1,Clicked,1/22/2019,1000,1049.73,OFF10
M,New Jersey,18563,Office,3,Clicked,1/22/2019,1000,1049.73,OFF10
M,Chicago,18745,Office,1,Used,1/24/2019,1000,560.02,OFF10
M,Chicago,18756,Office,1,Not Used,1/24/2019,1000,560.02,OFF10
M,Chicago,18761,Office,1,Clicked,1/24/2019,1000,560.02,OFF10
M,Chicago,18764,Office,1,Clicked,1/24/2019,1000,560.02,OFF10
M,Chicago,18764,Office,1,Clicked,1/24/2019,1000,560.02,OFF10
F,California,18693,Office,10,Used,1/24/2019,1000,560.02,OFF10
F,California,18693,Office,10,Clicked,1/24/2019,1000,560.02,OFF10
F,New York,18695,Office,21,Not Used,1/24/2019,1000,560.02,OFF10
F,New York,18695,Office,10,Not Used,1/24/2019,1000,560.02,OFF10
M,Washington DC,18703,Office,1,Clicked,1/24/2019,1000,560.02,OFF10
M,Washington DC,18709,Office,1,Clicked,1/24/2019,1000,560.02,OFF10
M,Washington DC,18709,Office,1,Not Used,1/24/2019,1000,560.02,OFF10
M,Washington DC,18710,Office,8,Used,1/24/2019,1000,560.02,OFF10
M,Washington DC,18710,Office,7,Clicked,1/24/2019,1000,560.02,OFF10
M,Washington DC,18710,Office,2,Used,1/24/2019,1000,560.02,OFF10
M,Washington DC,18718,Office,31,Used,1/24/2019,1000,560.02,OFF10
M,Washington DC,18719,Office,5,Clicked,1/24/2019,1000,560.02,OFF10
M,Washington DC,18719,Office,5,Not Used,1/24/2019,1000,560.02,OFF10
M,Washington DC,18719,Office,5,Clicked,1/24/2019,1000,560.02,OFF10
M,Washington DC,18730,Office,1,Clicked,1/24/2019,1000,560.02,OFF10
M,New Jersey,18777,Office,113,Clicked,1/24/2019,1000,560.02,OFF10
M,New Jersey,18777,Office,113,Clicked,1/24/2019,1000,560.02,OFF10
M,Chicago,18925,Office,1,Used,1/26/2019,1000,937.58,OFF10
M,Chicago,18939,Office,2,Clicked,1/26/2019,1000,937.58,OFF10
M,Chicago,18939,Office,2,Not Used,1/26/2019,1000,937.58,OFF10
M,Chicago,18939,Office,1,Clicked,1/26/2019,1000,937.58,OFF10
F,California,18884,Office,3,Used,1/26/2019,1000,937.58,OFF10
F,California,18886,Office,5,Clicked,1/26/2019,1000,937.58,OFF10
F,California,18886,Office,5,Clicked,1/26/2019,1000,937.58,OFF10
F,California,18886,Office,10,Not Used,1/26/2019,1000,937.58,OFF10
F,California,18886,Office,10,Clicked,1/26/2019,1000,937.58,OFF10
M,California,18887,Office,155,Not Used,1/26/2019,1000,937.58,OFF10
M,California,18896,Office,15,Clicked,1/26/2019,1000,937.58,OFF10
M,California,18901,Office,6,Clicked,1/26/2019,1000,937.58,OFF10
M,California,18901,Office,6,Used,1/26/2019,1000,937.58,OFF10
M,California,18906,Office,1,Clicked,1/26/2019,1000,937.58,OFF10
M,California,18908,Office,10,Clicked,1/26/2019,1000,937.58,OFF10
M,California,18919,Office,1,Not Used,1/26/2019,1000,937.58,OFF10
M,California,18941,Office,4,Clicked,1/26/2019,1000,937.58,OFF10
F,New York,16742,Office,5,Not Used,01-02-2019,4500,3480.36,OFF10
F,New York,16742,Office,26,Not Used,01-02-2019,4500,3480.36,OFF10
F,New York,16747,Office,1,Clicked,01-02-2019,4500,3480.36,OFF10
F,New Jersey,16747,Office,1,Clicked,01-02-2019,4500,3480.36,OFF10
F,Chicago,16749,Office,1,Not Used,01-02-2019,4500,3480.36,OFF10
F,Chicago,16749,Office,1,Used,01-02-2019,4500,3480.36,OFF10
F,Chicago,16763,Office,1,Used,01-02-2019,4500,3480.36,OFF10
F,Chicago,16763,Office,1,Used,01-02-2019,4500,3480.36,OFF10
F,Chicago,16763,Office,1,Used,01-02-2019,4500,3480.36,OFF10
F,Chicago,16768,Office,6,Not Used,01-02-2019,4500,3480.36,OFF10
F,Chicago,16768,Office,4,Clicked,01-02-2019,4500,3480.36,OFF10
F,Chicago,16768,Office,57,Clicked,01-02-2019,4500,3480.36,OFF10
F,Washington DC,19173,Office,10,Clicked,1/30/2019,700,981.86,OFF10
F,Washington DC,19173,Office,2,Clicked,1/30/2019,700,981.86,OFF10
M,New Jersey,19163,Office,1,Clicked,1/30/2019,700,981.86,OFF10
M,Chicago,19132,Office,2,Used,1/30/2019,700,981.86,OFF10
M,Chicago,19140,Office,5,Used,1/30/2019,700,981.86,OFF10
M,Chicago,19140,Office,21,Clicked,1/30/2019,700,981.86,OFF10
F,Chicago,19140,Office,10,Clicked,1/30/2019,700,981.86,OFF10
F,Chicago,19195,Office,1,Clicked,1/30/2019,700,981.86,OFF10
F,Chicago,19200,Office,1,Used,1/30/2019,700,981.86,OFF10
F,Chicago,19208,Office,1,Clicked,1/30/2019,700,981.86,OFF10
F,New York,19144,Office,5,Clicked,1/30/2019,700,981.86,OFF10
F,New York,19144,Office,21,Not Used,1/30/2019,700,981.86,OFF10
F,New York,19144,Office,10,Used,1/30/2019,700,981.86,OFF10
F,New York,19153,Office,3,Used,1/30/2019,700,981.86,OFF10
F,New York,19153,Office,12,Clicked,1/30/2019,700,981.86,OFF10
F,Chicago,19161,Office,1,Used,1/30/2019,700,981.86,OFF10
F,Chicago,19161,Office,1,Used,1/30/2019,700,981.86,OFF10
F,New York,19161,Office,1,Clicked,1/30/2019,700,981.86,OFF10
M,California,19163,Office,10,Clicked,1/30/2019,700,981.86,OFF10
M,California,19163,Office,5,Clicked,1/30/2019,700,981.86,OFF10
M,California,19163,Office,2,Used,1/30/2019,700,981.86,OFF10
M,Chicago,19164,Office,1,Clicked,1/30/2019,700,981.86,OFF10
M,New York,19185,Office,4,Used,1/30/2019,700,981.86,OFF10
M,New York,19185,Office,5,Used,1/30/2019,700,981.86,OFF10
M,New York,19189,Office,21,Clicked,1/30/2019,700,981.86,OFF10
M,New Jersey,19234,Office,1,Clicked,1/30/2019,700,981.86,OFF10
M,New Jersey,19234,Office,1,Used,1/30/2019,700,981.86,OFF10
M,New Jersey,19234,Office,1,Clicked,1/30/2019,700,981.86,OFF10
M,New Jersey,19234,Office,1,Not Used,1/30/2019,700,981.86,OFF10
M,New Jersey,19236,Office,7,Used,1/30/2019,700,981.86,OFF10
M,New Jersey,19236,Office,6,Used,1/30/2019,700,981.86,OFF10
M,New Jersey,19236,Office,10,Clicked,1/30/2019,700,981.86,OFF10
F,New Jersey,19240,Office,1,Clicked,1/30/2019,700,981.86,OFF10
M,California,19244,Office,21,Used,1/30/2019,700,981.86,OFF10
M,New Jersey,18779,Office,1,Used,1/25/2019,1000,1124.95,OFF10
M,New Jersey,18779,Office,1,Used,1/25/2019,1000,1124.95,OFF10
M,New Jersey,18790,Office,5,Used,1/25/2019,1000,1124.95,OFF10
M,New Jersey,18790,Office,5,Not Used,1/25/2019,1000,1124.95,OFF10
F,Chicago,18826,Office,11,Used,1/25/2019,1000,1124.95,OFF10
F,Chicago,18826,Office,11,Clicked,1/25/2019,1000,1124.95,OFF10
F,New York,18830,Office,5,Clicked,1/25/2019,1000,1124.95,OFF10
M,Washington DC,18830,Office,21,Clicked,1/25/2019,1000,1124.95,OFF10
M,Washington DC,18833,Office,8,Clicked,1/25/2019,1000,1124.95,OFF10
M,Washington DC,18835,Office,1,Clicked,1/25/2019,1000,1124.95,OFF10
M,California,18855,Office,1,Used,1/25/2019,1000,1124.95,OFF10
M,California,18855,Office,1,Clicked,1/25/2019,1000,1124.95,OFF10
M,California,18859,Office,21,Clicked,1/25/2019,1000,1124.95,OFF10
M,California,18860,Office,1,Clicked,1/25/2019,1000,1124.95,OFF10
M,California,18860,Office,1,Used,1/25/2019,1000,1124.95,OFF10
M,California,18860,Office,1,Used,1/25/2019,1000,1124.95,OFF10
F,Chicago,18870,Office,1,Clicked,1/25/2019,1000,1124.95,OFF10
F,Chicago,18870,Office,1,Used,1/25/2019,1000,1124.95,OFF10
F,California,18872,Office,4,Used,1/25/2019,1000,1124.95,OFF10
F,California,18872,Office,1,Clicked,1/25/2019,1000,1124.95,OFF10
F,California,18872,Office,1,Used,1/25/2019,1000,1124.95,OFF10
F,California,17102,Office,1,Clicked,01-05-2019,4500,4055.3,OFF10
F,California,17102,Office,1,Clicked,01-05-2019,4500,4055.3,OFF10
F,California,17118,Office,1,Clicked,01-05-2019,4500,4055.3,OFF10
F,California,17121,Office,516,Clicked,01-05-2019,4500,4055.3,OFF10
F,California,17121,Office,103,Clicked,01-05-2019,4500,4055.3,OFF10
F,California,17121,Office,206,Clicked,01-05-2019,4500,4055.3,OFF10
F,California,17138,Office,26,Used,01-05-2019,4500,4055.3,OFF10
F,California,17151,Office,1,Used,01-05-2019,4500,4055.3,OFF10
F,California,17151,Office,1,Not Used,01-05-2019,4500,4055.3,OFF10
F,California,17155,Office,5,Used,01-05-2019,4500,4055.3,OFF10
F,California,17162,Office,155,Clicked,01-05-2019,4500,4055.3,OFF10
F,California,17162,Office,155,Clicked,01-05-2019,4500,4055.3,OFF10
F,California,17162,Office,155,Not Used,01-05-2019,4500,4055.3,OFF10
F,California,17167,Office,10,Not Used,01-05-2019,4500,4055.3,OFF10
M,Chicago,17167,Office,21,Used,01-05-2019,4500,4055.3,OFF10
M,Chicago,17167,Office,5,Clicked,01-05-2019,4500,4055.3,OFF10
M,Chicago,17167,Office,5,Used,01-05-2019,4500,4055.3,OFF10
M,Chicago,17170,Office,1,Used,01-05-2019,4500,4055.3,OFF10
M,Washington DC,17171,Office,2,Clicked,01-05-2019,4500,4055.3,OFF10
M,New York,17191,Office,1,Clicked,01-05-2019,4500,4055.3,OFF10
M,New York,17200,Office,1,Clicked,01-05-2019,4500,4055.3,OFF10
F,New Jersey,17207,Office,3,Used,01-05-2019,4500,4055.3,OFF10
F,New Jersey,17207,Office,3,Clicked,01-05-2019,4500,4055.3,OFF10
F,New Jersey,17217,Office,2,Used,01-06-2019,4500,3796.85,OFF10
F,New Jersey,17217,Office,1,Not Used,01-06-2019,4500,3796.85,OFF10
M,New York,17217,Office,2,Clicked,01-06-2019,4500,3796.85,OFF10
M,New York,17217,Office,2,Clicked,01-06-2019,4500,3796.85,OFF10
M,New York,17217,Office,2,Not Used,01-06-2019,4500,3796.85,OFF10
M,New York,17217,Office,1,Clicked,01-06-2019,4500,3796.85,OFF10
M,New York,17217,Office,1,Clicked,01-06-2019,4500,3796.85,OFF10
M,New York,17217,Office,2,Not Used,01-06-2019,4500,3796.85,OFF10
M,New York,17217,Office,1,Not Used,01-06-2019,4500,3796.85,OFF10
M,New York,17217,Office,1,Clicked,01-06-2019,4500,3796.85,OFF10
M,New York,17217,Office,1,Used,01-06-2019,4500,3796.85,OFF10
M,New York,17220,Office,26,Used,01-06-2019,4500,3796.85,OFF10
M,New York,17225,Office,15,Used,01-06-2019,4500,3796.85,OFF10
M,New York,17225,Office,258,Not Used,01-06-2019,4500,3796.85,OFF10
M,New York,17225,Office,62,Used,01-06-2019,4500,3796.85,OFF10
M,New York,17237,Office,1,Used,01-06-2019,4500,3796.85,OFF10
M,New York,17237,Office,1,Clicked,01-06-2019,4500,3796.85,OFF10
M,New York,17243,Office,103,Not Used,01-06-2019,4500,3796.85,OFF10
M,New York,17243,Office,309,Used,01-06-2019,4500,3796.85,OFF10
M,New York,17243,Office,52,Used,01-06-2019,4500,3796.85,OFF10
M,New York,17249,Office,1,Used,01-06-2019,4500,3796.85,OFF10
M,New York,17249,Office,10,Clicked,01-06-2019,4500,3796.85,OFF10
M,New York,17252,Office,15,Clicked,01-06-2019,4500,3796.85,OFF10
M,New York,17252,Office,10,Used,01-06-2019,4500,3796.85,OFF10
M,New York,17252,Office,5,Used,01-06-2019,4500,3796.85,OFF10
M,New York,17252,Office,10,Used,01-06-2019,4500,3796.85,OFF10
M,New York,17265,Office,1,Not Used,01-06-2019,4500,3796.85,OFF10
M,New York,17265,Office,1,Clicked,01-06-2019,4500,3796.85,OFF10
M,New York,17266,Office,1,Not Used,01-06-2019,4500,3796.85,OFF10
M,New York,17266,Office,1,Clicked,01-06-2019,4500,3796.85,OFF10
M,Washington DC,17287,Office,1,Clicked,01-06-2019,4500,3796.85,OFF10
M,Washington DC,17287,Office,1,Clicked,01-06-2019,4500,3796.85,OFF10
M,Washington DC,17287,Office,1,Clicked,01-06-2019,4500,3796.85,OFF10
M,Washington DC,17287,Office,1,Used,01-06-2019,4500,3796.85,OFF10
M,Washington DC,17291,Office,4,Not Used,01-06-2019,4500,3796.85,OFF10
M,Washington DC,17291,Office,2,Clicked,01-06-2019,4500,3796.85,OFF10
M,Washington DC,17291,Office,1,Clicked,01-06-2019,4500,3796.85,OFF10
M,Washington DC,17291,Office,1,Clicked,01-06-2019,4500,3796.85,OFF10
M,Chicago,17291,Office,2,Used,01-06-2019,4500,3796.85,OFF10
M,Chicago,17294,Office,1,Clicked,01-06-2019,4500,3796.85,OFF10
M,Chicago,17300,Office,7,Clicked,01-07-2019,4500,2579.52,OFF10
M,Chicago,17300,Office,7,Used,01-07-2019,4500,2579.52,OFF10
F,California,17300,Office,2,Used,01-07-2019,4500,2579.52,OFF10
M,Washington DC,17315,Office,2,Used,01-07-2019,4500,2579.52,OFF10
M,Washington DC,17315,Office,1,Used,01-07-2019,4500,2579.52,OFF10
M,Washington DC,17315,Office,1,Used,01-07-2019,4500,2579.52,OFF10
M,Washington DC,17321,Office,2,Used,01-07-2019,4500,2579.52,OFF10
M,Washington DC,17326,Office,1,Used,01-07-2019,4500,2579.52,OFF10
M,Washington DC,17340,Office,103,Clicked,01-08-2019,5000,2551.38,OFF10
M,Washington DC,17340,Office,52,Clicked,01-08-2019,5000,2551.38,OFF10
F,California,17370,Office,3,Clicked,01-08-2019,5000,2551.38,OFF10
F,California,17370,Office,10,Clicked,01-08-2019,5000,2551.38,OFF10
F,California,17370,Office,10,Clicked,01-08-2019,5000,2551.38,OFF10
F,California,17371,Office,25,Clicked,01-08-2019,5000,2551.38,OFF10
F,California,17377,Office,1,Used,01-08-2019,5000,2551.38,OFF10
F,California,17386,Office,1,Used,01-08-2019,5000,2551.38,OFF10
F,California,17386,Office,1,Used,01-08-2019,5000,2551.38,OFF10
F,California,17386,Office,1,Clicked,01-08-2019,5000,2551.38,OFF10
F,New York,18385,Office,5,Used,1/20/2019,3000,2073.51,OFF10
F,New York,18385,Office,3,Clicked,1/20/2019,3000,2073.51,OFF10
F,New York,18385,Office,2,Used,1/20/2019,3000,2073.51,OFF10
M,New Jersey,18399,Office,6,Clicked,1/20/2019,3000,2073.51,OFF10
M,New Jersey,18400,Office,2,Not Used,1/20/2019,3000,2073.51,OFF10
M,New Jersey,18403,Office,361,Clicked,1/20/2019,3000,2073.51,OFF10
M,New Jersey,18404,Office,175,Used,1/20/2019,3000,2073.51,OFF10
M,Chicago,18427,Office,1,Used,1/20/2019,3000,2073.51,OFF10
M,Chicago,18427,Office,1,Used,1/20/2019,3000,2073.51,OFF10
M,Chicago,18427,Office,1,Clicked,1/20/2019,3000,2073.51,OFF10
F,Chicago,18451,Office,1,Used,1/20/2019,3000,2073.51,OFF10
F,California,17400,Office,31,Not Used,01-09-2019,5000,3287.83,OFF10
F,California,17400,Office,31,Clicked,01-09-2019,5000,3287.83,OFF10
F,California,17401,Office,1,Used,01-09-2019,5000,3287.83,OFF10
F,California,17401,Office,1,Clicked,01-09-2019,5000,3287.83,OFF10
F,California,17407,Office,1,Clicked,01-09-2019,5000,3287.83,OFF10
F,New York,17414,Office,5,Not Used,01-09-2019,5000,3287.83,OFF10
F,New York,17415,Office,24,Clicked,01-09-2019,5000,3287.83,OFF10
F,New York,17415,Office,24,Clicked,01-09-2019,5000,3287.83,OFF10
M,Chicago,17431,Office,41,Clicked,01-09-2019,5000,3287.83,OFF10
M,Chicago,17432,Office,9,Not Used,01-09-2019,5000,3287.83,OFF10
M,New York,17441,Office,6,Clicked,01-09-2019,5000,3287.83,OFF10
M,New York,17460,Office,31,Clicked,01-09-2019,5000,3287.83,OFF10
M,New York,17461,Office,83,Not Used,01-09-2019,5000,3287.83,OFF10
M,New York,17461,Office,62,Clicked,01-09-2019,5000,3287.83,OFF10
M,New York,17471,Office,1,Clicked,01-09-2019,5000,3287.83,OFF10
F,Chicago,17479,Office,2,Clicked,01-09-2019,5000,3287.83,OFF10
M,New York,17494,Office,2,Clicked,01-09-2019,5000,3287.83,OFF10
M,New York,17494,Office,1,Clicked,01-09-2019,5000,3287.83,OFF10
M,New York,17494,Office,1,Used,01-09-2019,5000,3287.83,OFF10
M,New York,17494,Office,2,Clicked,01-09-2019,5000,3287.83,OFF10
M,New York,17496,Office,1,Used,01-09-2019,5000,3287.83,OFF10
M,New York,17496,Office,1,Used,01-09-2019,5000,3287.83,OFF10
M,New York,17496,Office,1,Used,01-09-2019,5000,3287.83,OFF10
M,New York,17500,Office,1,Clicked,01-09-2019,5000,3287.83,OFF10
M,New York,17500,Office,1,Clicked,01-09-2019,5000,3287.83,OFF10
M,New York,17505,Office,1,Clicked,01-09-2019,5000,3287.83,OFF10
M,New York,17505,Office,2,Used,01-09-2019,5000,3287.83,OFF10
M,California,17514,Office,88,Clicked,01-10-2019,5000,515.44,OFF10
M,California,17514,Office,88,Clicked,01-10-2019,5000,515.44,OFF10
M,California,17514,Office,88,Clicked,01-10-2019,5000,515.44,OFF10
M,California,17524,Office,21,Clicked,01-10-2019,5000,515.44,OFF10
M,California,17530,Office,15,Used,01-10-2019,5000,515.44,OFF10
M,California,17539,Office,155,Clicked,01-10-2019,5000,515.44,OFF10
M,California,17539,Office,206,Used,01-10-2019,5000,515.44,OFF10
M,California,17541,Office,5,Clicked,01-10-2019,5000,515.44,OFF10
M,California,17541,Office,5,Clicked,01-10-2019,5000,515.44,OFF10
M,California,17546,Office,1,Clicked,01-10-2019,5000,515.44,OFF10
M,California,17549,Office,41,Clicked,01-10-2019,5000,515.44,OFF10
M,California,17594,Office,10,Clicked,01-10-2019,5000,515.44,OFF10
M,California,17612,Office,4,Used,01-11-2019,5000,1757.58,OFF10
F,New Jersey,17623,Office,10,Used,01-11-2019,5000,1757.58,OFF10
F,New Jersey,17623,Office,4,Used,01-11-2019,5000,1757.58,OFF10
F,New Jersey,17623,Office,1,Used,01-11-2019,5000,1757.58,OFF10
F,New Jersey,17623,Office,2,Not Used,01-11-2019,5000,1757.58,OFF10
F,New Jersey,17630,Office,1,Clicked,01-11-2019,5000,1757.58,OFF10
F,New Jersey,17630,Office,10,Clicked,01-11-2019,5000,1757.58,OFF10
F,California,17643,Office,8,Clicked,01-11-2019,5000,1757.58,OFF10
F,California,17643,Office,5,Clicked,01-11-2019,5000,1757.58,OFF10
F,California,17643,Office,3,Clicked,01-11-2019,5000,1757.58,OFF10
F,California,17650,Office,1,Not Used,01-11-2019,5000,1757.58,OFF10
F,California,17650,Office,1,Used,01-11-2019,5000,1757.58,OFF10
M,California,17658,Office,10,Clicked,01-11-2019,5000,1757.58,OFF10
M,California,17658,Office,46,Clicked,01-11-2019,5000,1757.58,OFF10
M,California,17658,Office,46,Used,01-11-2019,5000,1757.58,OFF10
M,California,17658,Office,46,Used,01-11-2019,5000,1757.58,OFF10
M,California,17658,Office,10,Clicked,01-11-2019,5000,1757.58,OFF10
F,New Jersey,17663,Office,2,Clicked,01-11-2019,5000,1757.58,OFF10
F,New Jersey,17663,Office,2,Clicked,01-11-2019,5000,1757.58,OFF10
F,New Jersey,17663,Office,1,Not Used,01-11-2019,5000,1757.58,OFF10
F,New Jersey,17672,Office,1,Used,01-11-2019,5000,1757.58,OFF10
F,New Jersey,17674,Office,52,Clicked,01-11-2019,5000,1757.58,OFF10
F,New Jersey,17674,Office,10,Clicked,01-11-2019,5000,1757.58,OFF10
F,California,19061,Office,1,Used,1/28/2019,1000,993.69,OFF10
M,California,17693,Office,1,Not Used,01-12-2019,5000,2435.97,OFF10
M,California,17695,Office,8,Used,01-12-2019,5000,2435.97,OFF10
M,California,17695,Office,6,Used,01-12-2019,5000,2435.97,OFF10
M,California,17709,Office,1,Used,01-12-2019,5000,2435.97,OFF10
M,California,17714,Office,2,Clicked,01-12-2019,5000,2435.97,OFF10
F,New Jersey,17687,Office,1,Used,01-12-2019,5000,2435.97,OFF10
F,California,17687,Office,1,Clicked,01-12-2019,5000,2435.97,OFF10
F,California,17687,Office,1,Used,01-12-2019,5000,2435.97,OFF10
F,California,17687,Office,1,Used,01-12-2019,5000,2435.97,OFF10
